kind	context	id	count	subjects
qid	statement_value	Q13415428	1	1
qid	statement_value	Q134161	1	1
qid	statement_value	Q13416354	1	1
qid	statement_value	Q134167	1	1
qid	statement_value	Q13416790	1	1
qid	statement_value	Q13417087	1	1
qid	statement_value	Q13417114	1	1
qid	statement_value	Q1341763	1	1
qid	statement_value	Q13418253	2	2
qid	statement_value	Q13418847	1	1
qid	statement_value	Q134192	1	1
qid	statement_value	Q13420330	2	2
qid	statement_value	Q134205	1	1
qid	statement_value	Q134211	1	1
qid	statement_value	Q13422881	1	1
qid	statement_value	Q1342315	1	1
qid	statement_value	Q134237	4	4
qid	statement_value	Q134269008	6	6
qid	statement_value	Q134271773	1	1
qid	statement_value	Q13427241	1	1
qid	statement_value	Q134273738	1	1
qid	statement_value	Q134283	1	1
qid	statement_value	Q13428325	1	1
qid	statement_value	Q1342838	1	1
qid	statement_value	Q134291046	2	2
qid	statement_value	Q1343007	1	1
qid	statement_value	Q134303786	1	1
qid	statement_value	Q134306953	1	1
qid	statement_value	Q134307	1	1
qid	statement_value	Q134366854	2	2
qid	statement_value	Q134385	1	1
qid	statement_value	Q134385994	1	1
qid	statement_value	Q134388	1	1
qid	statement_value	Q134394	1	1
qid	statement_value	Q134398	1	1
qid	statement_value	Q1343997	1	1
qid	statement_value	Q1344	1	1
qid	statement_value	Q13443879	1	1
qid	statement_value	Q134444306	1	1
qid	statement_value	Q1344452	1	1
qid	statement_value	Q134447	1	1
qid	statement_value	Q134468702	1	1
qid	statement_value	Q1344851	1	1
qid	statement_value	Q134494	1	1
qid	statement_value	Q1344963	1	1
qid	statement_value	Q1345	1	1
qid	statement_value	Q1345001	1	1
qid	statement_value	Q134504747	2	2
qid	statement_value	Q134528004	1	1
qid	statement_value	Q134528321	1	1
qid	statement_value	Q1345473	1	1
qid	statement_value	Q134560	1	1
qid	statement_value	Q134563047	1	1
qid	statement_value	Q134566	1	1
qid	statement_value	Q1345671	1	1
qid	statement_value	Q134570257	1	1
qid	statement_value	Q134574	1	1
qid	statement_value	Q1345840	1	1
qid	statement_value	Q1346054	1	1
qid	statement_value	Q134607753	1	1
qid	statement_value	Q134609	1	1
qid	statement_value	Q1346149	1	1
qid	statement_value	Q134703426	1	1
qid	statement_value	Q13471665	1	1
qid	statement_value	Q1347355	1	1
qid	statement_value	Q1347367	4	4
qid	statement_value	Q13475484	2	2
qid	statement_value	Q1347572	1	1
qid	statement_value	Q134768	1	1
qid	statement_value	Q13479982	1	1
qid	statement_value	Q134808	1	1
qid	statement_value	Q1348223	2	2
qid	statement_value	Q134830	1	1
qid	statement_value	Q1348305	1	1
qid	statement_value	Q1348385	1	1
qid	statement_value	Q134847	1	1
qid	statement_value	Q1348523	1	1
qid	statement_value	Q1348589	3	3
qid	statement_value	Q1348773	1	1
qid	statement_value	Q1348968	1	1
qid	statement_value	Q1349227	1	1
qid	statement_value	Q1349305	1	1
qid	statement_value	Q1349335	1	1
qid	statement_value	Q1349660	1	1
qid	statement_value	Q134975097	1	1
qid	statement_value	Q1349765	1	1
qid	statement_value	Q134985	1	1
qid	statement_value	Q1349904	1	1
qid	statement_value	Q134992355	1	1
qid	statement_value	Q134992740	1	1
qid	statement_value	Q1349983	2	2
qid	statement_value	Q135	1	1
qid	statement_value	Q135006594	5	5
qid	statement_value	Q1350189	2	2
qid	statement_value	Q1350385	1	1
qid	statement_value	Q135095761	1	1
qid	statement_value	Q13512116	1	1
qid	statement_value	Q13516686	1	1
qid	statement_value	Q135189305	1	1
qid	statement_value	Q1352777	1	1
qid	statement_value	Q1353390	1	1
qid	statement_value	Q13534337	1	1
qid	statement_value	Q1353779	1	1
qid	statement_value	Q13539802	1	1
qid	statement_value	Q135403363	1	1
qid	statement_value	Q1354040	1	1
qid	statement_value	Q1354303	1	1
qid	statement_value	Q135485838	1	1
qid	statement_value	Q1354987	1	1
qid	statement_value	Q1355298	2	2
qid	statement_value	Q1355387	1	1
qid	statement_value	Q1355652	2	2
qid	statement_value	Q1355665	1	1
qid	statement_value	Q13557414	1	1
qid	statement_value	Q13560282	1	1
qid	statement_value	Q135615716	1	1
qid	statement_value	Q1356411	1	1
qid	statement_value	Q1357	1	1
qid	statement_value	Q13570122	1	1
qid	statement_value	Q13570226	1	1
qid	statement_value	Q1357284	6	6
qid	statement_value	Q13578154	1	1
qid	statement_value	Q1358138	1	1
qid	statement_value	Q1358239	1	1
qid	statement_value	Q13582404	1	1
qid	statement_value	Q13582652	1	1
qid	statement_value	Q13582682	1	1
qid	statement_value	Q13586493	1	1
qid	statement_value	Q1358789	7	7
qid	statement_value	Q1358981	2	2
qid	statement_value	Q13590141	1	1
qid	statement_value	Q135908366	1	1
qid	statement_value	Q1359207	1	1
qid	statement_value	Q1359655	1	1
qid	statement_value	Q135983945	1	1
qid	statement_value	Q136	2	2
qid	statement_value	Q1360	1	1
qid	statement_value	Q13601825	1	1
qid	statement_value	Q136037963	1	1
qid	statement_value	Q13604751	2	2
qid	statement_value	Q13610143	1	1
qid	statement_value	Q1361086	2	2
qid	statement_value	Q1361181	1	1
qid	statement_value	Q1361577	1	1
qid	statement_value	Q13616188	1	1
qid	statement_value	Q1361661	1	1
qid	statement_value	Q1361864	1	1
qid	statement_value	Q1361939	1	1
qid	statement_value	Q1362030	1	1
qid	statement_value	Q13622	1	1
qid	statement_value	Q1362225	1	1
qid	statement_value	Q1362308	1	1
qid	statement_value	Q1362553	1	1
qid	statement_value	Q1363068	1	1
qid	statement_value	Q1363241	1	1
qid	statement_value	Q1363305	1	1
qid	statement_value	Q13634668	1	1
qid	statement_value	Q13634881	1	1
qid	statement_value	Q1363492	1	1
qid	statement_value	Q1363568	1	1
qid	statement_value	Q1363634	1	1
qid	statement_value	Q1363686	1	1
qid	statement_value	Q1363750	1	1
qid	statement_value	Q1363768	1	1
qid	statement_value	Q1363815	1	1
qid	statement_value	Q13638192	1	1
qid	statement_value	Q1364	1	1
qid	statement_value	Q1364192	1	1
qid	statement_value	Q1364467	1	1
qid	statement_value	Q1364476	1	1
qid	statement_value	Q1364507	1	1
qid	statement_value	Q1364556	1	1
qid	statement_value	Q13647280	1	1
qid	statement_value	Q13648784	1	1
qid	statement_value	Q1364910	1	1
qid	statement_value	Q13649246	2	2
qid	statement_value	Q1365018	1	1
qid	statement_value	Q1365155	1	1
qid	statement_value	Q1365214	2	2
qid	statement_value	Q1365416	1	1
qid	statement_value	Q136544630	1	1
qid	statement_value	Q1365560	1	1
qid	statement_value	Q1365619	1	1
qid	statement_value	Q1365730	1	1
qid	statement_value	Q1365891	1	1
qid	statement_value	Q1366002	1	1
qid	statement_value	Q1366302	1	1
qid	statement_value	Q1366367	1	1
qid	statement_value	Q1366643	1	1
qid	statement_value	Q1367	1	1
qid	statement_value	Q1367353	2	2
qid	statement_value	Q1367530	1	1
qid	statement_value	Q1367934	1	1
qid	statement_value	Q1368	11	11
qid	statement_value	Q136815681	1	1
qid	statement_value	Q1368409	1	1
qid	statement_value	Q1368573	1	1
qid	statement_value	Q1368944	1	1
qid	statement_value	Q1369002	1	1
qid	statement_value	Q1369158	2	2
qid	statement_value	Q1369403	1	1
qid	statement_value	Q1369650	1	1
qid	statement_value	Q1369663	1	1
qid	statement_value	Q1369832	5	5
qid	statement_value	Q1369862	1	1
qid	statement_value	Q137	1	1
qid	statement_value	Q1370468	1	1
qid	statement_value	Q1370484	1	1
qid	statement_value	Q137056	1	1
qid	statement_value	Q137073	1	1
qid	statement_value	Q1370895	5	5
qid	statement_value	Q1371023	1	1
qid	statement_value	Q1371279	1	1
qid	statement_value	Q1371378	1	1
qid	statement_value	Q1371405	1	1
qid	statement_value	Q1371499	1	1
qid	statement_value	Q1371789	1	1
qid	statement_value	Q1371819	1	1
qid	statement_value	Q1371902	1	1
qid	statement_value	Q1371954	1	1
qid	statement_value	Q1372565	1	1
qid	statement_value	Q13729047	1	1
qid	statement_value	Q1373131	1	1
qid	statement_value	Q137350	1	1
qid	statement_value	Q1373747	1	1
qid	statement_value	Q1374338	1	1
qid	statement_value	Q13743995	1	1
qid	statement_value	Q137463090	1	1
qid	statement_value	Q1375049	1	1
qid	statement_value	Q1375427	1	1
qid	statement_value	Q1376161	2	2
qid	statement_value	Q1376230	1	1
qid	statement_value	Q1376265	1	1
qid	statement_value	Q137639515	1	1
qid	statement_value	Q137639517	1	1
qid	statement_value	Q137685	1	1
qid	statement_value	Q1377338	1	1
qid	statement_value	Q1377716	1	1
qid	statement_value	Q1377840	2	2
qid	statement_value	Q1378136	3	3
qid	statement_value	Q1378260	1	1
qid	statement_value	Q1378400	1	1
qid	statement_value	Q137849	1	1
qid	statement_value	Q1378670	1	1
qid	statement_value	Q1378736	2	2
qid	statement_value	Q1378949	1	1
qid	statement_value	Q1379273	1	1
qid	statement_value	Q1379672	1	1
qid	statement_value	Q138	1	1
qid	statement_value	Q138045	1	1
qid	statement_value	Q1381925	1	1
qid	statement_value	Q1382423	1	1
qid	statement_value	Q138246	1238	1238
qid	statement_value	Q1383	1	1
qid	statement_value	Q1383362	1	1
qid	statement_value	Q138340	1	1
qid	statement_value	Q1383633	1	1
qid	statement_value	Q1384187	1	1
qid	statement_value	Q1384726	1	1
qid	statement_value	Q13848274	1	1
qid	statement_value	Q1385	2	2
qid	statement_value	Q1385469	1	1
qid	statement_value	Q1386	1	1
qid	statement_value	Q138737083	1	1
qid	statement_value	Q138754	1	1
qid	statement_value	Q138756	1	1
qid	statement_value	Q138758272	2	2
qid	statement_value	Q1387659	1	1
qid	statement_value	Q138796	1	1
qid	statement_value	Q1388	1	1
qid	statement_value	Q138811	1	1
qid	statement_value	Q138850065	3	3
qid	statement_value	Q138862052	2	2
qid	statement_value	Q138862135	2	2
qid	statement_value	Q1388801	1	1
qid	statement_value	Q1388910	1	1
qid	statement_value	Q13890	1	1
qid	statement_value	Q1389310	1	1
qid	statement_value	Q138937	2	2
qid	statement_value	Q139	2	2
qid	statement_value	Q1390	1	1
qid	statement_value	Q13903	1	1
qid	statement_value	Q139106	1	1
qid	statement_value	Q1391125	1	1
qid	statement_value	Q1391145	1	1
qid	statement_value	Q1391420	1	1
qid	statement_value	Q1391465	1	1
qid	statement_value	Q1391494	1	1
qid	statement_value	Q1391831	1	1
qid	statement_value	Q1392287	1	1
qid	statement_value	Q13923748	1	1
qid	statement_value	Q1392376	1	1
qid	statement_value	Q1392534	1	1
qid	statement_value	Q1392553	1	1
qid	statement_value	Q1392581	1	1
qid	statement_value	Q1392714	1	1
qid	statement_value	Q1394657	1	1
qid	statement_value	Q1394877	1	1
qid	statement_value	Q1395324	1	1
qid	statement_value	Q13955	1	1
qid	statement_value	Q1395509	1	1
qid	statement_value	Q1395534	1	1
qid	statement_value	Q1395552	1	1
qid	statement_value	Q1396	1	1
qid	statement_value	Q13964	1	1
qid	statement_value	Q1396432	2	2
qid	statement_value	Q1396482	1	1
qid	statement_value	Q1396798	1	1
qid	statement_value	Q1397	1	1
qid	statement_value	Q1397073	1	1
qid	statement_value	Q13972	1	1
qid	statement_value	Q1397576	1	1
qid	statement_value	Q139800357	1	1
qid	statement_value	Q139813117	1	1
qid	statement_value	Q139813993	1	1
qid	statement_value	Q139845589	1	1
qid	statement_value	Q139861045	1	1
qid	statement_value	Q13989	1	1
qid	statement_value	Q139894117	1	1
qid	statement_value	Q139894228	1	1
qid	statement_value	Q1399402	1	1
qid	statement_value	Q139941267	1	1
qid	statement_value	Q1399692	1	1
qid	statement_value	Q140	1	1
qid	statement_value	Q1400189	1	1
qid	statement_value	Q140032238	2	2
qid	statement_value	Q140033459	3	3
qid	statement_value	Q140046538	1	1
qid	statement_value	Q140047306	1	1
qid	statement_value	Q1400745	1	1
qid	statement_value	Q1400844	1	1
qid	statement_value	Q1400881	2	2
qid	statement_value	Q1401416	1	1
qid	statement_value	Q1401417	1	1
qid	statement_value	Q1401621	1	1
qid	statement_value	Q140164444	1	1
qid	statement_value	Q140187698	1	1
qid	statement_value	Q140188128	1	1
qid	statement_value	Q1401935	1	1
qid	statement_value	Q1402059	1	1
qid	statement_value	Q1402543	1	1
qid	statement_value	Q1402561	1	1
qid	statement_value	Q1402592	1	1
qid	statement_value	Q1402601	1	1
qid	statement_value	Q1402709	1	1
qid	statement_value	Q1402736	1	1
qid	statement_value	Q1402881	1	1
qid	statement_value	Q1402889	1	1
qid	statement_value	Q1403016	4	4
qid	statement_value	Q1403426	1	1
qid	statement_value	Q140370941	1	1
qid	statement_value	Q140371009	1	1
qid	statement_value	Q140373906	1	1
qid	statement_value	Q14038597	1	1
qid	statement_value	Q1404101	1	1
qid	statement_value	Q1404150	2	2
qid	statement_value	Q1404207	1	1
qid	statement_value	Q1404417	1	1
qid	statement_value	Q140588	1	1
qid	statement_value	Q1406400	1	1
qid	statement_value	Q1407245	1	1
qid	statement_value	Q14076	3	3
qid	statement_value	Q140806	1	1
qid	statement_value	Q140811	1	1
qid	statement_value	Q140813	1	1
qid	statement_value	Q1408286	1	1
qid	statement_value	Q1408288	2	2
qid	statement_value	Q14083	1	1
qid	statement_value	Q14088	1	1
qid	statement_value	Q1408801	1	1
qid	statement_value	Q1409015	1	1
qid	statement_value	Q14092	1	1
qid	statement_value	Q1409226	1	1
qid	statement_value	Q1409295	1	1
qid	statement_value	Q1409462	1	1
qid	statement_value	Q1410	1	1
qid	statement_value	Q1410440	1	1
qid	statement_value	Q1410477	1	1
qid	statement_value	Q1410881	1	1
qid	statement_value	Q141090	2	2
qid	statement_value	Q1411725	1	1
qid	statement_value	Q1411808	1	1
qid	statement_value	Q1411871	1	1
qid	statement_value	Q1412	1	1
qid	statement_value	Q1412097	1	1
qid	statement_value	Q1412160	2	2
qid	statement_value	Q1412242	1	1
qid	statement_value	Q1412461	1	1
qid	statement_value	Q1412498	1	1
qid	statement_value	Q14125	1	1
qid	statement_value	Q1412501	1	1
qid	statement_value	Q1412674	1	1
qid	statement_value	Q1412778	1	1
qid	statement_value	Q1412822	2	2
qid	statement_value	Q1412931	1	1
qid	statement_value	Q1412952	1	1
qid	statement_value	Q1412961	1	1
qid	statement_value	Q1413083	1	1
qid	statement_value	Q1413086	1	1
qid	statement_value	Q1413170	1	1
qid	statement_value	Q1413228	1	1
qid	statement_value	Q1413235	1	1
qid	statement_value	Q1413646	1	1
qid	statement_value	Q1413677	1	1
qid	statement_value	Q1413705	1	1
qid	statement_value	Q1413824	1	1
qid	statement_value	Q1413914	1	1
qid	statement_value	Q1413974	1	1
qid	statement_value	Q1413983	1	1
qid	statement_value	Q1414135	1	1
qid	statement_value	Q1414303	1	1
qid	statement_value	Q1414362	1	1
qid	statement_value	Q1414443	1	1
qid	statement_value	Q1414531	3	3
qid	statement_value	Q1414672	1	1
qid	statement_value	Q141488	1	1
qid	statement_value	Q141495	1	1
qid	statement_value	Q1414991	1	1
qid	statement_value	Q1415080	1	1
qid	statement_value	Q1415090	1	1
qid	statement_value	Q1415299	1	1
qid	statement_value	Q1415338	1	1
qid	statement_value	Q1415372	1	1
qid	statement_value	Q1415628	2	2
qid	statement_value	Q1415691	1	1
qid	statement_value	Q1415781	1	1
qid	statement_value	Q1415859	2	2
qid	statement_value	Q1415886	1	1
qid	statement_value	Q14159020	1	1
qid	statement_value	Q1416078	1	1
qid	statement_value	Q1416296	1	1
qid	statement_value	Q1416670	2	2
qid	statement_value	Q1416898	1	1
qid	statement_value	Q14169499	1	1
qid	statement_value	Q1417099	1	1
qid	statement_value	Q1417763	1	1
qid	statement_value	Q1418065	1	1
qid	statement_value	Q1418287	1	1
qid	statement_value	Q141830	1	1
qid	statement_value	Q14185	1	1
qid	statement_value	Q1418712	1	1
qid	statement_value	Q1418725	1	1
qid	statement_value	Q14189	1	1
qid	statement_value	Q141898	1	1
qid	statement_value	Q1419079	1	1
qid	statement_value	Q1419215	1	1
qid	statement_value	Q1419245	2	2
qid	statement_value	Q1419347	1	1
qid	statement_value	Q1419447	1	1
qid	statement_value	Q14196	1	1
qid	statement_value	Q1419997	1	1
qid	statement_value	Q142	6	6
qid	statement_value	Q1420	12	12
qid	statement_value	Q1420024	1	1
qid	statement_value	Q1420027	1	1
qid	statement_value	Q1420050	1	1
qid	statement_value	Q14201393	1	1
qid	statement_value	Q1420266	1	1
qid	statement_value	Q142043	1	1
qid	statement_value	Q1420441	1	1
qid	statement_value	Q1421262	1	1
qid	statement_value	Q1421268	1	1
qid	statement_value	Q1421347	1	1
qid	statement_value	Q1421432	1	1
qid	statement_value	Q1421842	1	1
qid	statement_value	Q1421844	1	1
qid	statement_value	Q1422299	1	1
qid	statement_value	Q1422576	1	1
qid	statement_value	Q1422583	1	1
qid	statement_value	Q142274	2	2
qid	statement_value	Q1423044	1	1
qid	statement_value	Q1423674	1	1
qid	statement_value	Q1423725	1	1
qid	statement_value	Q1424019	1	1
qid	statement_value	Q1424449	1	1
qid	statement_value	Q1424551	1	1
qid	statement_value	Q1424805	1	1
qid	statement_value	Q1425056	1	1
qid	statement_value	Q1425089	1	1
qid	statement_value	Q1425111	1	1
qid	statement_value	Q1425190	1	1
qid	statement_value	Q1425292	1	1
qid	statement_value	Q14254276	1	1
qid	statement_value	Q142554	1	1
qid	statement_value	Q1425577	1	1
qid	statement_value	Q1425625	1	1
qid	statement_value	Q1425791	1	1
qid	statement_value	Q1426710	1	1
qid	statement_value	Q142690	2	2
qid	statement_value	Q1427103	1	1
qid	statement_value	Q1427106	1	1
qid	statement_value	Q1427116	2	2
qid	statement_value	Q142714	4	4
qid	statement_value	Q1427140	1	1
qid	statement_value	Q1427245	1	1
qid	statement_value	Q1427544	1	1
qid	statement_value	Q14277243	1	1
qid	statement_value	Q1428108	1	1
qid	statement_value	Q1428299	1	1
qid	statement_value	Q1428501	1	1
qid	statement_value	Q1429339	1	1
qid	statement_value	Q1429491	1	1
qid	statement_value	Q14298	1	1
qid	statement_value	Q143	1	1
qid	statement_value	Q1430136	3	3
qid	statement_value	Q1430579	1	1
qid	statement_value	Q1430622	1	1
qid	statement_value	Q1430676	1	1
qid	statement_value	Q1430809	1	1
qid	statement_value	Q1431222	1	1
qid	statement_value	Q1431458	1	1
qid	statement_value	Q1431523	1	1
qid	statement_value	Q1431896	1	1
qid	statement_value	Q1432049	1	1
qid	statement_value	Q143217	1	1
qid	statement_value	Q1432201	1	1
qid	statement_value	Q143252	1	1
qid	statement_value	Q1433006	1	1
qid	statement_value	Q1433317	1	1
qid	statement_value	Q14333256	1	1
qid	statement_value	Q1433633	4	4
qid	statement_value	Q1434139	1	1
qid	statement_value	Q1434274	1	1
qid	statement_value	Q143429	1	1
qid	statement_value	Q1434313	1	1
qid	statement_value	Q1434707	1	1
qid	statement_value	Q1434713	1	1
qid	statement_value	Q1434746	1	1
qid	statement_value	Q1434829	1	1
qid	statement_value	Q1434831	1	1
qid	statement_value	Q1434924	1	1
qid	statement_value	Q14349455	1	1
qid	statement_value	Q1435	2	2
qid	statement_value	Q1435005	1	1
qid	statement_value	Q1435575	1	1
qid	statement_value	Q1435588	1	1
qid	statement_value	Q1436016	1	1
qid	statement_value	Q14360633	1	1
qid	statement_value	Q1436264	1	1
qid	statement_value	Q1436482	1	1
qid	statement_value	Q14366	1	1
qid	statement_value	Q1436715	1	1
qid	statement_value	Q1436734	1	1
qid	statement_value	Q1437299	1	1
qid	statement_value	Q14373	4	4
qid	statement_value	Q1437361	1	1
qid	statement_value	Q143739	1	1
qid	statement_value	Q143746	1	1
qid	statement_value	Q1438105	1	1
qid	statement_value	Q143873	1	1
qid	statement_value	Q1438896	1	1
qid	statement_value	Q1439	1	1
qid	statement_value	Q143942	1	1
qid	statement_value	Q1439700	1	1
qid	statement_value	Q143977	1	1
qid	statement_value	Q143978	1	1
qid	statement_value	Q144	11	11
qid	statement_value	Q1440238	1	1
qid	statement_value	Q1440344	1	1
qid	statement_value	Q1440453	1	1
qid	statement_value	Q1440595	1	1
qid	statement_value	Q1440696	1	1
qid	statement_value	Q1441459	1	1
qid	statement_value	Q14415	1	1
qid	statement_value	Q1441616	1	1
qid	statement_value	Q1441983	1	1
qid	statement_value	Q1442568	1	1
qid	statement_value	Q1444	1	1
qid	statement_value	Q1444210	1	1
qid	statement_value	Q1445211	1	1
qid	statement_value	Q1445650	3	3
