internal_id	source_key	lexeme_ids_json	entity_sha256_json	lemma_json	stratum	pinned	proposal_option_id	constructor	expression	explicit_form_arguments	source_completeness	gf_fit	inference_confidence	review_status	structural_evidence	source_statement_ids_json	source_form_ids_json	p5548_evidence_json	field_evidence_json	complete_record_comparison	gf_record_sha256	pgf_sha256	gf_s_sg_nom_json	gf_s_sg_acc_json	gf_s_sg_dat_json	gf_s_sg_gen_json	gf_s_pl_nom_json	gf_s_pl_acc_json	gf_s_pl_dat_json	gf_s_pl_gen_json	gf_gender_json	gf_co_json	gf_uncap_s_sg_nom_json	gf_uncap_s_sg_acc_json	gf_uncap_s_sg_dat_json	gf_uncap_s_sg_gen_json	gf_uncap_s_pl_nom_json	gf_uncap_s_pl_acc_json	gf_uncap_s_pl_dat_json	gf_uncap_s_pl_gen_json	gf_uncap_co_json	gf_csep_json
wdn_000243_N	L902237	["L902237"]	["d2e54efb2e3c7823edf409a3bb8246fd07695fb387150f2ffa471b7f0c94fdf3"]	"Niederwald"	regular_masculine	no	wdn_000243_p007	mkN_two	P.mkN "Niederwald" "Niederwälder" P.masculine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L902237$5E3E5A15-773D-462A-9281-BF494BD100AC"]	{"s_pl_acc":["L902237-F8"],"s_pl_dat":["L902237-F6"],"s_pl_gen":["L902237-F4"],"s_pl_nom":["L902237-F2"],"s_sg_acc":["L902237-F7"],"s_sg_dat":["L902237-F5"],"s_sg_gen":["L902237-F3"],"s_sg_nom":["L902237-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	6fdf4dd5a899e38eb459bbb5816b03b663fd5f81ce4c17b56474f7c523d2f029	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Niederwald"	"Niederwald"	"Niederwald"	"Niederwaldes"	"Niederwälder"	"Niederwälder"	"Niederwäldern"	"Niederwälder"	"masculine"	"Niederwald"	"niederwald"	"niederwald"	"niederwald"	"niederwaldes"	"niederwälder"	"niederwälder"	"niederwäldern"	"niederwälder"	"niederwald"	"bind"
wdn_000244_N	L903230	["L903230"]	["cb2c5abe3953846684b7b67b658e65e2631442423dc5dfbb8be5a2485cf3e009"]	"Nachrichtennetz"	unknown_gender	no	wdn_000244_p001	mkN_lemma	P.mkN "Nachrichtennetz"	1	complete	compatible_with_inference	provisional	sampled	none_recorded	[]	{"s_pl_acc":["L903230-F8"],"s_pl_dat":["L903230-F7"],"s_pl_gen":["L903230-F6"],"s_pl_nom":["L903230-F5"],"s_sg_acc":["L903230-F4"],"s_sg_dat":["L903230-F3"],"s_sg_gen":["L903230-F2"],"s_sg_nom":["L903230-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"provisional_inference","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	4f6d8c5e81fc394f7fe5af02f2f56528c36f518ea40e37d77d5af321efd28567	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Nachrichtennetz"	"Nachrichtennetz"	"Nachrichtennetz"	"Nachrichtennetzes"	"Nachrichtennetze"	"Nachrichtennetze"	"Nachrichtennetzen"	"Nachrichtennetze"	"masculine"	"Nachrichtennetz"	"nachrichtennetz"	"nachrichtennetz"	"nachrichtennetz"	"nachrichtennetzes"	"nachrichtennetze"	"nachrichtennetze"	"nachrichtennetzen"	"nachrichtennetze"	"nachrichtennetz"	"bind"
wdn_000245_N	L905154	["L905154"]	["3c8602883a9722d04b95b90bcd2604b0891b3ffffbfd3f544c1dfe5a3d73f101"]	"Vis-à-vis"	hyphenated	no	wdn_000245_p003	invarN_one	P.invarN "Vis-à-vis" P.neuter	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L905154$40434CB0-1E6A-4BDC-8177-C9C98DAB169F"]	{"s_pl_acc":["L905154-F8"],"s_pl_dat":["L905154-F6"],"s_pl_gen":["L905154-F4"],"s_pl_nom":["L905154-F2"],"s_sg_acc":["L905154-F7"],"s_sg_dat":["L905154-F5"],"s_sg_gen":["L905154-F3"],"s_sg_nom":["L905154-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	a57a3f730c848bdb424707624642d8190e252ed283757807ef660123710ecda0	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"neuter"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"Vis-à-vis"	"hyphen"
wdn_000248_N	L907682	["L907682"]	["be983216ea05cb7ea7c183f2f68f03f14934efc8524293b4a1ef874077689bd1"]	"Lichtsensor"	invariant_plural	no	wdn_000248_p006	invarPlN_two	P.invarPlN "Lichtsensor" "Lichtsensoren" P.masculine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L907682$FE42C8C3-8C72-46E9-973E-B19AB13EAA79"]	{"s_pl_acc":["L907682-F8"],"s_pl_dat":["L907682-F7"],"s_pl_gen":["L907682-F6"],"s_pl_nom":["L907682-F5"],"s_sg_acc":["L907682-F4"],"s_sg_dat":["L907682-F3"],"s_sg_gen":["L907682-F2"],"s_sg_nom":["L907682-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	d5d935b9ab514525cf528326ec1da0f3a7ea7df1fc7c5fe0bcc45800fc58284d	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Lichtsensor"	"Lichtsensor"	"Lichtsensor"	"Lichtsensors"	"Lichtsensoren"	"Lichtsensoren"	"Lichtsensoren"	"Lichtsensoren"	"masculine"	"Lichtsensor"	"lichtsensor"	"lichtsensor"	"lichtsensor"	"lichtsensors"	"lichtsensoren"	"lichtsensoren"	"lichtsensoren"	"lichtsensoren"	"lichtsensor"	"bind"
wdn_000249_N	L910769	["L910769"]	["61160d04a1d742a6a569ed38c0e741cd8a4e2e73aa8a3b7bc85bc8041592be25"]	"Gussglas"	regular_neuter	no	wdn_000249_p007	mkN_two	P.mkN "Gussglas" "Gussgläser" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L910769$57C44C55-F70C-4A8F-80DF-D990F5648C69"]	{"s_pl_acc":["L910769-F8"],"s_pl_dat":["L910769-F7"],"s_pl_gen":["L910769-F6"],"s_pl_nom":["L910769-F5"],"s_sg_acc":["L910769-F4"],"s_sg_dat":["L910769-F3"],"s_sg_gen":["L910769-F2"],"s_sg_nom":["L910769-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	e90670bf1ae5c86a6e3943e3144122552a0b749c86068dac38525487f1516a0f	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Gussglas"	"Gussglas"	"Gussglas"	"Gussglases"	"Gussgläser"	"Gussgläser"	"Gussgläsern"	"Gussgläser"	"neuter"	"Gussglas"	"gussglas"	"gussglas"	"gussglas"	"gussglases"	"gussgläser"	"gussgläser"	"gussgläsern"	"gussgläser"	"gussglas"	"bind"
wdn_000250_N	L912711	["L912711"]	["be6c0b5b92806999cadbd5cb2500f01336ffb804a35318aa35fed7b3aa3730dd"]	"Herzangst"	regular_feminine	no	wdn_000250_p007	mkN_two	P.mkN "Herzangst" "Herzängste" P.feminine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L912711$6F482F34-5ABA-46E6-8E06-21D1808F0867"]	{"s_pl_acc":["L912711-F8"],"s_pl_dat":["L912711-F7"],"s_pl_gen":["L912711-F6"],"s_pl_nom":["L912711-F5"],"s_sg_acc":["L912711-F4"],"s_sg_dat":["L912711-F3"],"s_sg_gen":["L912711-F2"],"s_sg_nom":["L912711-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	4c5b1508b3b79808971b920e695bd87b9de964662045dceccf35a5eecc544520	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Herzangst"	"Herzangst"	"Herzangst"	"Herzangst"	"Herzängste"	"Herzängste"	"Herzängsten"	"Herzängste"	"feminine"	"Herzangst"	"herzangst"	"herzangst"	"herzangst"	"herzangst"	"herzängste"	"herzängste"	"herzängsten"	"herzängste"	"herzangst"	"bind"
wdn_000251_N	L913344	["L913344"]	["67c95e316f49055bcde7d947dc53cdfa371e78722dc3dc38ab8e867028072da1"]	"Alkyl"	partial_evidence	no	wdn_000251_p003	invarN_one	P.invarN "Alkyl" P.neuter	1	none	compatible_with_inference	provisional	sampled	none_recorded	["L913344$77080A19-BEAA-4DA6-AC9C-22C0F3DCDC18"]	{}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"provisional_inference","s_pl_dat":"provisional_inference","s_pl_gen":"provisional_inference","s_pl_nom":"provisional_inference","s_sg_acc":"provisional_inference","s_sg_dat":"provisional_inference","s_sg_gen":"provisional_inference","s_sg_nom":"provisional_inference","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	daac13cb9efef953ce2877617b2ff57a860233db5e0d5adbfa2903af9efef201	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Alkyl"	"Alkyl"	"Alkyl"	"Alkyl"	"Alkyl"	"Alkyl"	"Alkyl"	"Alkyl"	"neuter"	"Alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"alkyl"	"bind"
wdn_000252_N	L913589	["L913589"]	["141f04adfab832de66c256eff1e185ea4ccaf0e7576ec690c10fa959a7dc8c61"]	"Lendensteak"	invariant_plural	no	wdn_000252_p006	invarPlN_two	P.invarPlN "Lendensteak" "Lendensteaks" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L913589$0C0782B0-D988-4271-9931-E989369B6A57"]	{"s_pl_acc":["L913589-F8"],"s_pl_dat":["L913589-F7"],"s_pl_gen":["L913589-F6"],"s_pl_nom":["L913589-F5"],"s_sg_acc":["L913589-F4"],"s_sg_dat":["L913589-F3"],"s_sg_gen":["L913589-F2"],"s_sg_nom":["L913589-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	78c4a92766c39b1d4b33e1454815c6fa6027ca47426c09350925541330e9473f	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Lendensteak"	"Lendensteak"	"Lendensteak"	"Lendensteaks"	"Lendensteaks"	"Lendensteaks"	"Lendensteaks"	"Lendensteaks"	"neuter"	"Lendensteak"	"lendensteak"	"lendensteak"	"lendensteak"	"lendensteaks"	"lendensteaks"	"lendensteaks"	"lendensteaks"	"lendensteaks"	"lendensteak"	"bind"
wdn_000253_N	L913712	["L913712"]	["647b4965cd6d810ab91b67fb191042239e94653dbf1e617491c8303b8b67548d"]	"Lehrverfahren"	invariant_plural	no	wdn_000253_p002	mkN_lemma_gender	P.mkN "Lehrverfahren" P.neuter	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L913712$E0F3D8AF-F1CF-4830-8542-9C57C6F0697D"]	{"s_pl_acc":["L913712-F8"],"s_pl_dat":["L913712-F7"],"s_pl_gen":["L913712-F6"],"s_pl_nom":["L913712-F5"],"s_sg_acc":["L913712-F4"],"s_sg_dat":["L913712-F3"],"s_sg_gen":["L913712-F2"],"s_sg_nom":["L913712-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	4b780a40ecdc1cf2d8e26313b206f67a2bd7c5c715568d0efc87bd9be6125c6e	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Lehrverfahren"	"Lehrverfahren"	"Lehrverfahren"	"Lehrverfahrens"	"Lehrverfahren"	"Lehrverfahren"	"Lehrverfahren"	"Lehrverfahren"	"neuter"	"Lehrverfahren"	"lehrverfahren"	"lehrverfahren"	"lehrverfahren"	"lehrverfahrens"	"lehrverfahren"	"lehrverfahren"	"lehrverfahren"	"lehrverfahren"	"lehrverfahren"	"bind"
wdn_000254_N	L913840	["L913840"]	["28a61db69b0a6c64239a102dfb3a3203ddab2e7c44bce1a7e5ed0f9427fdfb33"]	"Clearingabkommen"	invariant_plural	no	wdn_000254_p002	mkN_lemma_gender	P.mkN "Clearingabkommen" P.neuter	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L913840$D7AB2904-361A-4008-B5F4-31E2EEFD431A"]	{"s_pl_acc":["L913840-F8"],"s_pl_dat":["L913840-F7"],"s_pl_gen":["L913840-F6"],"s_pl_nom":["L913840-F5"],"s_sg_acc":["L913840-F4"],"s_sg_dat":["L913840-F3"],"s_sg_gen":["L913840-F2"],"s_sg_nom":["L913840-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	1d0dad6dca8b23ecd31b793e348d7dafbb69bc675f0a6dcf76c9d0c5a147bf51	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Clearingabkommen"	"Clearingabkommen"	"Clearingabkommen"	"Clearingabkommens"	"Clearingabkommen"	"Clearingabkommen"	"Clearingabkommen"	"Clearingabkommen"	"neuter"	"Clearingabkommen"	"clearingabkommen"	"clearingabkommen"	"clearingabkommen"	"clearingabkommens"	"clearingabkommen"	"clearingabkommen"	"clearingabkommen"	"clearingabkommen"	"clearingabkommen"	"bind"
wdn_000255_N	L914718	["L914718"]	["de402eaa1c5d81fe1616b6073a098c63a2f804ecfd7f375ffa0fbe95d45188b3"]	"Auslieger"	regular_masculine	no	wdn_000255_p001	mkN_lemma	P.mkN "Auslieger"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L914718$CFC53E5A-6282-4B08-95B3-ED9B58B9BB86"]	{"s_pl_acc":["L914718-F8"],"s_pl_dat":["L914718-F7"],"s_pl_gen":["L914718-F6"],"s_pl_nom":["L914718-F5"],"s_sg_acc":["L914718-F4"],"s_sg_dat":["L914718-F3"],"s_sg_gen":["L914718-F2"],"s_sg_nom":["L914718-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	7855ea79f0139de1add6315143a850b62ef5ceb90d5f404c1305762eb1a952b2	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Auslieger"	"Auslieger"	"Auslieger"	"Ausliegers"	"Auslieger"	"Auslieger"	"Ausliegern"	"Auslieger"	"masculine"	"Auslieger"	"auslieger"	"auslieger"	"auslieger"	"ausliegers"	"auslieger"	"auslieger"	"ausliegern"	"auslieger"	"auslieger"	"bind"
wdn_000256_N	L915126	["L915126"]	["e83dc0e2c049d704e25734a942de5ecb6a3216cac1ae68a067d0afaf8e20db86"]	"Baier"	irregular_full	no	wdn_000256_p008	mkN_six	P.mkN "Baier" "Baiern" "Baiern" "Baiern" "Baiern" "Baiern" P.masculine	6	complete	exact_source_evidence	provisional	sampled	none_recorded	["L915126$FF42408A-08DF-4CB7-967B-64BC1BCDF0AC"]	{"s_pl_acc":["L915126-F8"],"s_pl_dat":["L915126-F7"],"s_pl_gen":["L915126-F6"],"s_pl_nom":["L915126-F5"],"s_sg_acc":["L915126-F4"],"s_sg_dat":["L915126-F3"],"s_sg_gen":["L915126-F2"],"s_sg_nom":["L915126-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	618f723bf5782c4b3c4bc95dd595d29d054d50ab3f24afed32d83fbee619cbe2	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Baier"	"Baiern"	"Baiern"	"Baiern"	"Baiern"	"Baiern"	"Baiern"	"Baiern"	"masculine"	"Baier"	"baier"	"baiern"	"baiern"	"baiern"	"baiern"	"baiern"	"baiern"	"baiern"	"baier"	"bind"
wdn_000257_N	L915604	["L915604"]	["ac58dea8534f81622f086acd45bcc140327516715e9196386367ca58d82cd607"]	"Schädelnaht"	regular_feminine	no	wdn_000257_p007	mkN_two	P.mkN "Schädelnaht" "Schädelnähte" P.feminine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L915604$434E43CE-8801-410A-B80D-FBB08D2A5798"]	{"s_pl_acc":["L915604-F8"],"s_pl_dat":["L915604-F7"],"s_pl_gen":["L915604-F6"],"s_pl_nom":["L915604-F5"],"s_sg_acc":["L915604-F4"],"s_sg_dat":["L915604-F3"],"s_sg_gen":["L915604-F2"],"s_sg_nom":["L915604-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	ff52e1d21b91e3017a0d5e08ea9fd04db166553b21bf5f3e608c05dceba8e8d0	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Schädelnaht"	"Schädelnaht"	"Schädelnaht"	"Schädelnaht"	"Schädelnähte"	"Schädelnähte"	"Schädelnähten"	"Schädelnähte"	"feminine"	"Schädelnaht"	"schädelnaht"	"schädelnaht"	"schädelnaht"	"schädelnaht"	"schädelnähte"	"schädelnähte"	"schädelnähten"	"schädelnähte"	"schädelnaht"	"bind"
wdn_000258_N	L916818	["L916818"]	["afdf3aee73d84224b994f25ac78df461e2eee08a8835b445cdbc6c6c74ad2beb"]	"Tandemdampfmaschine"	invariant	no	wdn_000258_p001	mkN_lemma	P.mkN "Tandemdampfmaschine"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L916818$377E450F-2492-42C6-8775-69052DC9CD4F"]	{"s_pl_acc":["L916818-F8"],"s_pl_dat":["L916818-F7"],"s_pl_gen":["L916818-F6"],"s_pl_nom":["L916818-F5"],"s_sg_acc":["L916818-F4"],"s_sg_dat":["L916818-F3"],"s_sg_gen":["L916818-F2"],"s_sg_nom":["L916818-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	3aa94aed391e7562e0bc9a141fd90885dad4185eb5bdc2e13dde938f8350df23	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Tandemdampfmaschine"	"Tandemdampfmaschine"	"Tandemdampfmaschine"	"Tandemdampfmaschine"	"Tandemdampfmaschinen"	"Tandemdampfmaschinen"	"Tandemdampfmaschinen"	"Tandemdampfmaschinen"	"feminine"	"Tandemdampfmaschinen"	"tandemdampfmaschine"	"tandemdampfmaschine"	"tandemdampfmaschine"	"tandemdampfmaschine"	"tandemdampfmaschinen"	"tandemdampfmaschinen"	"tandemdampfmaschinen"	"tandemdampfmaschinen"	"tandemdampfmaschinen"	"bind"
